trxn_amt,qty,cust_age,fraudulent,acct_age_days,trxn_hour,year,month,day,pmt_method_PayPal,pmt_method_bank transfer,pmt_method_credit card,pmt_method_debit card,product_cat_clothing,product_cat_electronics,product_cat_health & beauty,product_cat_home & garden,product_cat_toys & games,cust_device_desktop,cust_device_mobile,cust_device_tablet
96.01,3,28,0,9,6,2024,2,13,False,True,False,False,False,False,True,False,False,False,False,True
78.09,3,47,0,217,11,2024,3,21,False,False,False,True,False,False,False,True,False,False,False,True
202.21,2,40,0,188,2,2024,1,6,False,False,False,True,False,False,True,False,False,True,False,False
515.33,3,38,0,142,8,2024,3,11,False,True,False,False,True,False,False,False,False,True,False,False
96.57,5,41,0,333,3,2024,1,18,False,False,False,True,True,False,False,False,False,True,False,False
78.47,2,29,0,24,14,2024,3,13,False,False,True,False,False,False,False,True,False,False,True,False
197.83,2,32,0,232,19,2024,3,29,False,False,True,False,False,True,False,False,False,False,True,False
350.9,1,23,0,8,5,2024,2,24,False,True,False,False,True,False,False,False,False,True,False,False
33.17,4,39,0,229,9,2024,2,29,False,False,True,False,True,False,False,False,False,True,False,False
203.92,5,29,0,295,19,2024,2,1,False,False,True,False,False,False,False,False,True,False,True,False
383.65,2,43,1,283,16,2024,1,22,False,True,False,False,False,True,False,False,False,False,False,True
209.05,1,41,1,17,2,2024,4,3,True,False,False,False,True,False,False,False,False,False,False,True
397.69,1,20,0,78,23,2024,2,26,True,False,False,False,False,False,True,False,False,False,False,True
543.51,5,49,0,204,8,2024,2,23,False,True,False,False,False,True,False,False,False,False,False,True
161.78,3,32,0,59,3,2024,1,10,False,False,True,False,False,False,True,False,False,False,False,True
41.58,3,19,0,87,10,2024,2,18,False,False,True,False,False,False,False,True,False,False,True,False
209.14,2,32,1,48,4,2024,1,25,False,False,False,True,False,False,False,True,False,False,False,True
27.97,5,37,0,255,8,2024,1,9,False,False,True,False,False,False,False,True,False,True,False,False
31.9,4,36,0,100,17,2024,1,16,False,False,False,True,False,False,True,False,False,True,False,False
281.13,4,43,0,269,0,2024,2,3,False,False,True,False,False,False,False,False,True,False,False,True
21.99,3,18,0,225,11,2024,3,10,False,False,True,False,True,False,False,False,False,True,False,False
90.83,1,42,0,269,1,2024,2,11,True,False,False,False,False,False,False,True,False,True,False,False
268.17,1,31,0,121,17,2024,3,27,False,True,False,False,False,False,False,False,True,False,True,False
383.27,5,32,0,325,22,2024,1,22,True,False,False,False,False,False,True,False,False,True,False,False
190.56,1,45,0,275,0,2024,1,21,False,True,False,False,True,False,False,False,False,False,True,False
94.73,1,26,0,272,4,2024,4,2,True,False,False,False,False,False,False,True,False,False,True,False
40.54,1,38,0,242,20,2024,1,27,False,True,False,False,False,False,False,True,False,True,False,False
61.44,4,37,0,278,14,2024,1,31,False,False,False,True,False,False,True,False,False,True,False,False
65.15,3,42,0,77,21,2024,3,16,True,False,False,False,False,False,True,False,False,False,True,False
157.99,5,30,0,86,21,2024,3,14,False,False,True,False,False,False,True,False,False,True,False,False
234.15,3,36,0,94,15,2024,3,23,False,False,False,True,False,True,False,False,False,False,True,False
212.2,2,52,0,290,10,2024,4,3,False,False,True,False,False,False,False,True,False,True,False,False
88.81,1,24,0,41,16,2024,3,25,False,True,False,False,False,False,False,True,False,True,False,False
639.09,3,36,0,198,3,2024,4,7,True,False,False,False,False,True,False,False,False,True,False,False
364.26,5,53,0,237,6,2024,2,19,False,False,False,True,True,False,False,False,False,False,False,True
180.05,1,56,0,90,7,2024,1,19,False,False,True,False,False,True,False,False,False,False,False,True
78.65,1,32,0,170,19,2024,3,21,False,False,True,False,False,False,False,False,True,False,False,True
41.87,3,52,0,114,19,2024,2,18,False,False,True,False,False,False,True,False,False,True,False,False
81.69,1,17,0,223,0,2024,3,26,False,False,False,True,False,True,False,False,False,False,True,False
192.8,5,34,0,136,21,2024,2,5,False,False,True,False,False,False,True,False,False,False,False,True
197.47,1,44,0,276,21,2024,1,4,False,False,True,False,False,False,False,False,True,False,True,False
83.87,1,43,0,270,20,2024,3,6,False,True,False,False,False,False,False,False,True,False,False,True
45.86,2,49,0,261,5,2024,4,5,True,False,False,False,False,False,False,True,False,False,False,True
304.76,5,35,0,190,3,2024,3,12,False,True,False,False,False,False,True,False,False,False,True,False
195.43,3,41,0,222,12,2024,1,1,True,False,False,False,False,False,False,False,True,False,True,False
178.45,4,46,0,57,1,2024,1,6,False,False,True,False,False,False,True,False,False,False,False,True
445.51,2,30,1,9,7,2024,1,11,False,True,False,False,True,False,False,False,False,False,True,False
102.36,2,39,0,251,23,2024,4,3,True,False,False,False,False,False,False,True,False,True,False,False
187.98,5,37,0,90,13,2024,3,1,False,True,False,False,False,False,False,False,True,False,True,False
202.59,1,28,0,206,17,2024,3,11,False,False,True,False,False,False,False,False,True,True,False,False
1337.5,1,43,1,1,6,2024,3,27,False,True,False,False,False,False,True,False,False,True,False,False
161.8,3,28,0,165,8,2024,2,25,False,False,True,False,False,False,True,False,False,False,False,True
13.66,5,45,0,342,12,2024,1,14,False,False,True,False,False,False,True,False,False,False,False,True
158.0,5,33,0,50,10,2024,3,9,False,False,True,False,False,True,False,False,False,False,False,True
22.88,3,42,1,12,7,2024,1,3,False,True,False,False,False,False,False,True,False,True,False,False
649.44,2,33,0,210,8,2024,3,14,False,False,True,False,False,False,False,False,True,True,False,False
334.24,4,48,0,159,8,2024,3,4,False,True,False,False,False,False,False,False,True,False,False,True
630.77,2,43,0,32,3,2024,1,1,True,False,False,False,False,False,True,False,False,False,False,True
582.68,5,38,0,130,21,2024,4,2,False,False,False,True,True,False,False,False,False,False,True,False
405.5,3,29,1,15,15,2024,3,31,False,True,False,False,True,False,False,False,False,False,False,True
99.02,1,42,1,291,3,2024,2,8,False,False,True,False,True,False,False,False,False,True,False,False
163.71,3,24,0,27,7,2024,2,5,False,False,True,False,False,True,False,False,False,False,True,False
596.2,3,53,0,4,7,2024,2,15,False,False,True,False,False,False,False,False,True,True,False,False
794.91,5,36,0,71,16,2024,3,9,False,True,False,False,False,False,False,True,False,False,False,True
118.84,3,28,0,261,21,2024,3,8,False,False,False,True,False,False,False,False,True,True,False,False
484.76,2,33,0,104,20,2024,1,28,False,False,True,False,False,False,False,True,False,True,False,False
104.78,5,40,0,1,2,2024,3,3,False,False,False,True,False,True,False,False,False,False,True,False
410.04,5,43,0,135,2,2024,3,21,False,False,False,True,False,True,False,False,False,False,True,False
101.82,2,37,0,353,16,2024,1,24,False,False,False,True,False,False,True,False,False,False,True,False
84.81,1,21,0,275,5,2024,1,24,False,False,True,False,False,False,False,True,False,True,False,False
335.61,4,57,0,39,20,2024,1,25,False,False,True,False,False,False,True,False,False,True,False,False
477.84,4,21,0,207,22,2024,1,10,False,False,False,True,False,False,False,False,True,False,True,False
222.83,4,31,0,244,11,2024,2,11,True,False,False,False,False,False,False,False,True,False,True,False
450.45,2,28,0,20,21,2024,2,24,False,False,False,True,False,False,False,False,True,False,True,False
222.21,4,39,0,37,18,2024,3,23,False,False,False,True,False,False,False,True,False,False,True,False
320.9,3,10,0,318,11,2024,3,28,False,True,False,False,False,False,True,False,False,False,False,True
148.09,1,35,0,4,12,2024,1,28,False,True,False,False,False,False,True,False,False,False,True,False
451.16,2,33,0,89,23,2024,3,17,False,False,False,True,False,False,False,True,False,False,False,True
975.38,3,51,0,292,12,2024,1,3,False,False,True,False,False,False,False,True,False,True,False,False
13.88,5,43,0,139,0,2024,3,30,True,False,False,False,True,False,False,False,False,True,False,False
145.9,2,27,0,79,6,2024,3,12,False,False,True,False,False,False,True,False,False,False,False,True
38.64,2,52,0,1,9,2024,2,29,False,False,True,False,False,True,False,False,False,False,False,True
253.02,1,36,0,305,17,2024,3,19,False,False,False,True,False,False,False,True,False,False,True,False
131.57,5,44,0,127,4,2024,2,22,False,False,True,False,False,False,False,True,False,False,True,False
270.7,3,14,0,1,17,2024,1,22,False,False,True,False,False,True,False,False,False,False,False,True
148.96,2,21,0,308,11,2024,2,13,False,False,False,True,False,False,True,False,False,True,False,False
572.86,4,44,0,307,3,2024,3,29,False,False,True,False,False,False,False,False,True,False,False,True
419.43,5,33,0,147,23,2024,3,7,False,False,False,True,False,False,False,True,False,False,True,False
408.26,2,29,0,204,4,2024,1,8,False,False,True,False,False,True,False,False,False,False,True,False
344.49,2,35,0,270,9,2024,3,4,False,True,False,False,False,False,False,False,True,False,False,True
339.09,4,31,0,348,12,2024,1,10,False,True,False,False,False,True,False,False,False,False,True,False
614.4,5,42,1,23,17,2024,3,12,True,False,False,False,True,False,False,False,False,True,False,False
170.69,1,23,0,248,9,2024,1,9,False,False,False,True,False,False,False,True,False,False,True,False
246.49,4,27,0,241,16,2024,3,17,False,False,False,True,False,False,False,False,True,True,False,False
110.53,4,48,1,97,5,2024,1,10,True,False,False,False,False,True,False,False,False,True,False,False
494.93,1,41,0,308,6,2024,1,24,False,True,False,False,False,False,False,False,True,True,False,False
589.12,5,35,0,77,1,2024,3,13,False,True,False,False,False,False,False,False,True,True,False,False
119.14,3,26,0,100,11,2024,1,18,False,True,False,False,False,False,True,False,False,True,False,False
20.27,5,28,0,359,20,2024,2,29,False,False,False,True,False,True,False,False,False,False,True,False
82.3,1,42,0,13,10,2024,1,15,False,False,False,True,True,False,False,False,False,False,False,True
703.9499999999999,5,38,1,13,10,2024,4,1,True,False,False,False,False,False,False,False,True,False,False,True
547.49,4,26,0,61,8,2024,1,20,False,False,False,True,False,False,False,True,False,False,True,False
282.95,1,35,0,43,2,2024,3,10,False,True,False,False,False,False,False,False,True,True,False,False
394.4,4,32,0,324,13,2024,2,26,False,True,False,False,False,False,False,True,False,False,True,False
459.11,2,41,0,103,13,2024,3,30,False,False,False,True,False,False,True,False,False,False,True,False
24.07,3,26,0,124,21,2024,4,6,False,False,False,True,False,True,False,False,False,False,True,False
42.81,1,33,0,174,16,2024,1,25,False,True,False,False,False,False,False,False,True,False,True,False
16.93,2,41,0,143,5,2024,3,22,False,False,False,True,False,False,True,False,False,False,True,False
16.06,5,1,0,41,16,2024,2,9,False,False,False,True,False,False,True,False,False,False,False,True
38.62,3,7,0,347,12,2024,3,7,False,False,True,False,False,False,False,True,False,False,True,False
151.79,5,35,0,252,15,2024,3,11,False,True,False,False,False,False,True,False,False,False,True,False
513.22,4,40,0,193,3,2024,3,1,False,True,False,False,False,False,True,False,False,False,True,False
338.85,5,31,0,41,22,2024,2,22,True,False,False,False,False,False,False,False,True,False,True,False
812.7,4,39,0,306,19,2024,3,24,False,True,False,False,False,False,True,False,False,True,False,False
534.32,5,57,0,27,21,2024,1,5,True,False,False,False,False,False,True,False,False,True,False,False
120.85,5,33,0,313,11,2024,3,9,False,False,True,False,False,False,True,False,False,True,False,False
505.23,3,37,0,310,5,2024,2,29,False,True,False,False,False,False,False,True,False,True,False,False
168.54,5,25,0,285,15,2024,3,27,False,False,True,False,True,False,False,False,False,True,False,False
252.69,2,32,0,43,16,2024,3,3,False,False,True,False,False,False,False,False,True,False,False,True
49.14,5,42,0,25,6,2024,1,8,False,False,True,False,False,False,False,False,True,True,False,False
88.78,5,43,0,216,1,2024,3,28,False,False,True,False,False,False,True,False,False,True,False,False
341.57,4,48,0,211,16,2024,1,16,False,False,True,False,True,False,False,False,False,False,True,False
82.92,5,32,0,290,9,2024,1,4,False,False,False,True,False,False,True,False,False,False,True,False
160.67,3,40,0,59,19,2024,3,8,False,True,False,False,True,False,False,False,False,False,False,True
171.49,1,44,0,210,8,2024,4,1,False,True,False,False,False,False,False,True,False,True,False,False
631.79,4,42,0,186,6,2024,3,19,False,False,True,False,False,False,True,False,False,True,False,False
94.16,1,29,0,75,3,2024,1,24,False,False,False,True,False,False,False,True,False,False,True,False
305.29,3,39,0,281,21,2024,1,20,False,True,False,False,False,False,True,False,False,True,False,False
51.54,2,45,0,323,15,2024,2,23,False,True,False,False,False,True,False,False,False,False,True,False
242.76,3,55,0,99,1,2024,2,18,False,False,False,True,False,False,False,True,False,True,False,False
28.08,3,28,0,38,6,2024,1,8,False,True,False,False,True,False,False,False,False,False,False,True
118.4,4,26,1,100,5,2024,3,9,False,False,False,True,False,False,False,False,True,False,True,False
256.88,5,19,0,251,13,2024,3,28,False,False,True,False,False,False,True,False,False,True,False,False
68.41,3,29,0,126,0,2024,1,18,True,False,False,False,False,False,False,False,True,False,False,True
488.0,5,19,0,2,10,2024,3,3,True,False,False,False,True,False,False,False,False,False,True,False
271.16,1,32,0,104,22,2024,3,17,False,False,True,False,False,False,True,False,False,False,False,True
24.0,5,55,0,199,9,2024,2,29,False,False,True,False,False,False,False,False,True,False,False,True
43.63,1,37,0,64,19,2024,3,10,False,True,False,False,True,False,False,False,False,True,False,False
474.66,3,14,0,51,15,2024,1,3,True,False,False,False,False,False,True,False,False,True,False,False
752.08,4,19,0,56,0,2024,3,16,False,True,False,False,True,False,False,False,False,True,False,False
66.72,1,42,0,256,19,2024,2,20,False,False,False,True,True,False,False,False,False,False,True,False
83.01,1,35,0,308,15,2024,1,19,False,True,False,False,False,False,False,False,True,False,False,True
48.63,1,43,0,97,21,2024,1,30,False,False,False,True,True,False,False,False,False,False,True,False
403.99,5,44,0,223,21,2024,3,17,False,False,False,True,False,False,True,False,False,False,True,False
289.51,2,37,0,67,0,2024,2,9,True,False,False,False,False,False,True,False,False,True,False,False
192.12,2,27,0,186,1,2024,3,29,True,False,False,False,False,True,False,False,False,True,False,False
260.69,5,49,0,91,22,2024,1,15,True,False,False,False,True,False,False,False,False,False,False,True
216.08,5,15,1,61,1,2024,2,21,False,False,True,False,False,False,False,False,True,False,True,False
69.65,1,20,0,250,20,2024,2,7,False,False,False,True,True,False,False,False,False,False,True,False
132.46,1,39,0,189,1,2024,1,11,False,False,True,False,False,False,True,False,False,True,False,False
