trxn_amt,pmt_method,product_cat,qty,cust_age,cust_loc,cust_device,fraudulent,acct_age_days,trxn_hour,year,month,day
328.68,PayPal,clothing,5,23,Hubbardhaven,tablet,0,104,21,2024,2,19
686.91,PayPal,clothing,5,32,Lake Christinefurt,mobile,0,60,11,2024,3,12
264.3,bank transfer,home & garden,4,44,Leahshire,desktop,0,16,22,2024,2,24
279.36,debit card,toys & games,4,35,New Laurenberg,desktop,0,238,19,2024,1,14
68.87,credit card,clothing,3,42,South Brandi,desktop,0,93,5,2024,3,15
96.41,PayPal,health & beauty,5,38,East Donaldton,tablet,0,264,3,2024,2,24
108.11,credit card,toys & games,3,49,Vaughanstad,mobile,0,266,16,2024,2,7
614.03,PayPal,health & beauty,2,40,Port Alejandrobury,desktop,0,343,18,2024,1,16
51.86,debit card,clothing,3,29,Port Cynthia,mobile,0,136,2,2024,2,10
211.74,PayPal,home & garden,5,42,Lake Danielhaven,tablet,0,310,12,2024,1,12
101.08,PayPal,clothing,3,25,Christopherport,desktop,0,304,0,2024,2,6
245.89,bank transfer,health & beauty,1,17,Jasmineshire,mobile,0,33,22,2024,3,24
153.91,bank transfer,health & beauty,3,35,West Tina,tablet,0,110,21,2024,3,31
56.25,PayPal,clothing,2,43,East Kimberly,mobile,0,337,17,2024,1,10
34.42,PayPal,home & garden,1,18,Rebeccaborough,desktop,0,50,15,2024,3,30
178.22,PayPal,electronics,3,39,Lake Michael,mobile,0,48,17,2024,2,20
71.37,debit card,electronics,2,36,Ballardmouth,mobile,0,70,1,2024,1,3
457.38,credit card,health & beauty,2,30,Wagnerberg,desktop,0,248,15,2024,2,16
145.68,credit card,clothing,1,10,Bradleymouth,desktop,0,358,7,2024,1,9
122.49,bank transfer,health & beauty,2,31,Masonstad,tablet,0,154,6,2024,2,27
223.32,credit card,health & beauty,3,33,Millerport,mobile,0,31,9,2024,1,27
292.27,credit card,electronics,3,30,Pruittburgh,mobile,0,211,16,2024,2,23
26.03,debit card,toys & games,2,28,Port Josephtown,desktop,0,213,21,2024,2,7
175.37,debit card,clothing,4,29,North Cassandra,desktop,0,59,11,2024,2,8
420.85,bank transfer,health & beauty,4,40,New Michael,desktop,1,315,0,2024,2,25
202.37,debit card,clothing,3,30,North Kevin,tablet,0,307,22,2024,3,18
83.61,PayPal,home & garden,2,32,North Troytown,tablet,0,119,6,2024,1,18
16.35,debit card,toys & games,1,24,Nicolestad,tablet,0,220,3,2024,1,11
366.05,debit card,toys & games,4,40,West Mary,tablet,0,82,21,2024,2,8
34.37,debit card,toys & games,1,48,Nunezfort,desktop,0,159,1,2024,1,14
98.24,credit card,toys & games,4,24,Hammondburgh,desktop,0,359,1,2024,4,5
217.42,bank transfer,home & garden,1,37,Scottborough,desktop,0,264,14,2024,2,29
116.88,credit card,health & beauty,3,37,South Larryshire,tablet,0,241,19,2024,1,23
176.6,PayPal,electronics,3,52,Andersonhaven,mobile,0,113,8,2024,1,23
83.7,bank transfer,home & garden,1,41,Lake Melissaborough,mobile,0,163,19,2024,1,3
187.93,bank transfer,electronics,1,52,Port Joe,mobile,0,320,10,2024,1,24
159.32,credit card,toys & games,3,40,New Jenniferfort,mobile,0,148,13,2024,1,8
368.88,bank transfer,clothing,3,18,Rachaelton,desktop,0,15,13,2024,4,2
226.29,debit card,health & beauty,3,46,Hernandezberg,mobile,0,364,1,2024,3,25
15.2,PayPal,health & beauty,1,37,Jacobmouth,tablet,0,228,0,2024,1,14
118.28,credit card,clothing,5,46,East Robert,desktop,0,58,10,2024,2,23
98.83,debit card,home & garden,5,40,Allisonfort,mobile,0,157,0,2024,1,27
293.88,debit card,health & beauty,5,33,Anthonyhaven,desktop,0,89,16,2024,1,3
337.73,PayPal,toys & games,4,26,Derekmouth,mobile,0,197,2,2024,1,9
195.44,bank transfer,health & beauty,5,36,Thompsonchester,tablet,0,300,16,2024,3,29
317.55,bank transfer,home & garden,2,31,Annbury,desktop,0,302,22,2024,4,2
109.79,credit card,health & beauty,4,48,North Jay,desktop,0,221,21,2024,1,6
27.26,PayPal,toys & games,3,35,Johnsonhaven,desktop,0,123,14,2024,3,2
362.15,PayPal,electronics,3,37,Lake Douglasstad,desktop,0,266,23,2024,2,14
274.77,bank transfer,electronics,2,35,Lisabury,mobile,0,24,12,2024,2,17
53.88,debit card,toys & games,3,39,East Christine,tablet,0,352,16,2024,4,4
68.63,PayPal,toys & games,4,51,South Juliachester,desktop,0,111,6,2024,4,5
151.08,PayPal,health & beauty,2,38,Port Deanna,desktop,1,276,4,2024,3,1
451.05,PayPal,toys & games,4,25,New Katherine,desktop,1,30,5,2024,2,18
322.01,bank transfer,health & beauty,2,35,Port Courtneymouth,tablet,0,24,16,2024,2,9
197.25,bank transfer,toys & games,5,19,East Maryshire,desktop,0,143,9,2024,4,6
819.72,bank transfer,health & beauty,4,39,Lake Frank,tablet,0,269,16,2024,2,2
37.96,debit card,health & beauty,5,32,Timfurt,mobile,0,124,14,2024,3,3
136.93,PayPal,toys & games,1,41,Christopherland,mobile,0,180,2,2024,1,15
347.45,debit card,electronics,1,30,Butlerton,tablet,0,134,2,2024,1,3
599.26,PayPal,clothing,1,23,Owentown,mobile,0,358,19,2024,1,27
295.56,PayPal,electronics,1,28,Douglasfort,desktop,0,50,14,2024,2,2
494.42,bank transfer,health & beauty,1,41,Port Margaretbury,mobile,0,9,9,2024,1,3
93.6,PayPal,health & beauty,2,25,Wrightchester,tablet,0,289,19,2024,1,26
617.11,credit card,toys & games,3,44,Robertsborough,tablet,0,175,17,2024,1,26
508.89,credit card,clothing,3,28,Kevinfurt,mobile,0,126,11,2024,1,18
195.02,debit card,clothing,3,36,Josephfort,tablet,0,314,16,2024,1,25
74.41,credit card,clothing,1,37,East Diana,desktop,0,53,0,2024,2,14
45.48,credit card,health & beauty,1,19,Bernardstad,tablet,0,154,15,2024,2,25
989.9,debit card,toys & games,5,30,Lake Peter,mobile,0,1,22,2024,3,11
36.59,credit card,electronics,5,35,North Normaton,tablet,0,306,15,2024,2,9
104.95,bank transfer,home & garden,5,46,Francisberg,desktop,0,61,5,2024,2,23
160.04,credit card,toys & games,2,39,Penaberg,tablet,0,309,9,2024,1,19
621.19,bank transfer,home & garden,3,23,East Angela,desktop,0,286,20,2024,2,9
278.35,credit card,electronics,4,5,Fisherport,tablet,0,297,8,2024,1,10
109.73,PayPal,clothing,4,22,Sandrabury,tablet,0,254,2,2024,1,3
10.01,debit card,toys & games,2,39,New Justin,desktop,0,58,8,2024,1,11
68.46,PayPal,clothing,3,48,Natalieburgh,desktop,0,29,11,2024,2,4
47.72,bank transfer,toys & games,2,19,Port Heather,desktop,0,290,23,2024,1,3
88.54,debit card,health & beauty,3,41,Jamesbury,mobile,0,141,7,2024,2,3
163.15,debit card,electronics,4,43,Valdezport,tablet,0,332,16,2024,1,5
666.38,debit card,health & beauty,5,36,East Teresa,mobile,0,300,20,2024,2,1
387.23,PayPal,health & beauty,2,43,South Sharonbury,mobile,0,180,22,2024,1,12
345.35,credit card,health & beauty,1,35,Deanfurt,tablet,0,45,19,2024,3,24
246.02,debit card,home & garden,2,26,East Keith,tablet,0,226,17,2024,3,5
105.8,PayPal,electronics,4,27,Sandrashire,mobile,1,272,5,2024,3,26
557.1500000000001,debit card,toys & games,3,43,Edwardport,mobile,1,212,2,2024,2,27
636.75,PayPal,clothing,1,38,Lesliestad,tablet,0,110,9,2024,2,3
294.05,credit card,toys & games,3,34,Jeffborough,mobile,0,249,18,2024,2,12
54.7,bank transfer,home & garden,2,62,Johnsonmouth,tablet,0,164,17,2024,3,28
103.86,credit card,home & garden,4,38,New Jamieshire,mobile,0,123,21,2024,1,23
507.89,PayPal,health & beauty,5,28,Obrienchester,desktop,0,145,12,2024,1,18
25.99,credit card,home & garden,1,18,Austinside,desktop,0,284,16,2024,1,31
57.63,debit card,toys & games,1,33,East Lindsey,mobile,0,163,0,2024,4,1
311.64,PayPal,toys & games,3,46,Mendozaburgh,desktop,0,98,2,2024,3,24
148.4,debit card,clothing,3,55,East Davidmouth,tablet,0,295,14,2024,3,30
132.01,bank transfer,health & beauty,1,20,Port Johnnymouth,mobile,0,255,15,2024,1,13
268.61,bank transfer,home & garden,4,36,New Gregory,mobile,0,331,0,2024,3,7
148.99,bank transfer,toys & games,1,41,New Lauren,desktop,0,63,1,2024,3,25
175.71,debit card,health & beauty,1,25,Manningfurt,mobile,0,321,15,2024,1,21
15.44,bank transfer,toys & games,2,58,Taylorberg,tablet,0,110,3,2024,3,5
38.13,debit card,health & beauty,1,33,Juanhaven,tablet,1,25,5,2024,2,9
362.09,bank transfer,clothing,2,41,Port Erica,desktop,0,102,21,2024,3,30
119.84,PayPal,electronics,2,25,Allisonside,tablet,0,56,7,2024,2,20
283.76,debit card,home & garden,4,38,Marcchester,tablet,0,163,20,2024,3,12
160.12,debit card,clothing,2,32,Reidfort,desktop,0,65,10,2024,1,20
98.23,credit card,electronics,3,21,Hallshire,desktop,0,139,23,2024,2,3
374.65,debit card,electronics,2,30,Nelsonland,desktop,0,241,4,2024,2,27
17.98,debit card,clothing,4,52,Taylorfort,tablet,0,58,12,2024,3,1
41.48,debit card,electronics,4,34,Lake Christopherview,desktop,0,127,17,2024,3,21
259.51,bank transfer,electronics,2,31,Lake Stacy,mobile,0,150,11,2024,1,23
598.66,PayPal,health & beauty,2,33,Port Sierra,mobile,0,131,22,2024,1,10
24.11,PayPal,toys & games,3,39,Hernandezshire,mobile,0,43,1,2024,3,6
98.9,PayPal,clothing,2,24,Leemouth,mobile,0,212,12,2024,1,14
99.82,credit card,health & beauty,1,42,North Aliciashire,tablet,0,361,23,2024,1,13
161.8,credit card,health & beauty,4,48,Murillohaven,tablet,0,340,1,2024,3,25
127.69,PayPal,clothing,5,41,Port Allisonbury,mobile,0,252,13,2024,2,23
171.83,credit card,home & garden,4,44,East Robertland,tablet,0,186,12,2024,2,3
24.35,bank transfer,health & beauty,3,35,North Marissaland,mobile,0,150,17,2024,1,3
145.02,debit card,clothing,1,25,Geraldville,mobile,0,320,19,2024,3,26
690.93,credit card,health & beauty,2,35,Benjaminville,mobile,0,98,0,2024,2,17
46.19,credit card,electronics,5,50,North Katherine,desktop,0,231,16,2024,1,5
180.05,PayPal,toys & games,1,25,North Jillport,tablet,0,248,8,2024,2,16
44.94,PayPal,health & beauty,3,40,West Breannaberg,tablet,0,185,6,2024,1,17
143.25,bank transfer,home & garden,1,38,Jamesmouth,mobile,0,81,18,2024,2,4
832.0,debit card,electronics,2,38,Austinmouth,tablet,0,44,7,2024,2,8
177.35,PayPal,toys & games,2,48,Danielhaven,mobile,0,197,10,2024,1,8
95.97,PayPal,toys & games,1,16,East Vanessa,desktop,0,270,1,2024,1,1
110.47,credit card,electronics,2,44,Micheleburgh,mobile,0,271,21,2024,3,25
462.59,bank transfer,health & beauty,5,32,East Whitneyland,mobile,0,257,0,2024,1,10
38.72,PayPal,toys & games,1,34,North Douglas,desktop,0,298,17,2024,2,24
292.69,bank transfer,electronics,5,33,Simsberg,tablet,0,332,17,2024,3,14
251.43,debit card,home & garden,3,44,West Lawrence,desktop,1,21,23,2024,1,25
351.54,credit card,health & beauty,4,30,East Paigetown,desktop,0,56,11,2024,1,2
264.78,bank transfer,toys & games,4,16,Laurashire,tablet,0,185,8,2024,1,23
319.75,debit card,toys & games,4,71,Lake Michael,desktop,0,49,23,2024,3,9
127.49,PayPal,clothing,5,32,East Brittany,tablet,0,70,0,2024,1,1
114.32,debit card,clothing,4,36,South Andres,tablet,0,183,21,2024,4,4
211.49,bank transfer,health & beauty,1,38,South Tracey,desktop,0,318,18,2024,2,21
830.57,debit card,clothing,3,51,South Andrea,mobile,0,359,18,2024,2,27
99.45,credit card,electronics,4,33,East Tarashire,mobile,0,348,19,2024,2,18
79.33,bank transfer,toys & games,3,29,West Troy,mobile,1,263,2,2024,1,19
288.89,bank transfer,toys & games,4,41,East Steve,desktop,0,351,2,2024,1,9
220.98,credit card,toys & games,2,38,North Nicholasmouth,desktop,0,315,12,2024,3,20
153.6,bank transfer,electronics,2,42,Garciatown,desktop,0,27,8,2024,3,2
116.64,bank transfer,health & beauty,1,26,Vanessaville,mobile,0,319,22,2024,4,6
260.81,debit card,clothing,5,42,Wilsonbury,tablet,0,37,3,2024,1,23
101.99,PayPal,clothing,5,32,Pittmanport,tablet,0,30,19,2024,3,18
239.16,bank transfer,home & garden,2,42,Alexanderville,desktop,0,163,16,2024,3,20
101.41,PayPal,clothing,5,30,Michelleville,mobile,0,246,0,2024,4,3
70.11,credit card,health & beauty,5,14,Markchester,tablet,0,325,4,2024,1,23
348.73,PayPal,electronics,5,22,New Joshua,tablet,0,277,8,2024,2,8
28.35,PayPal,toys & games,2,31,Jenkinsside,mobile,0,271,9,2024,2,23
22.26,bank transfer,health & beauty,2,0,New Laura,mobile,0,324,17,2024,2,20
50.3,debit card,clothing,1,45,Amandafurt,mobile,0,4,16,2024,1,21
74.11,PayPal,clothing,5,45,Julieport,mobile,0,8,22,2024,2,21
91.07,credit card,health & beauty,5,33,Port Tannerfort,desktop,0,21,10,2024,3,31
167.62,PayPal,clothing,1,25,Kerrborough,tablet,0,143,20,2024,4,6
149.75,bank transfer,clothing,3,28,Lake James,desktop,0,120,18,2024,3,6
177.13,PayPal,health & beauty,2,27,Clairetown,desktop,0,168,6,2024,1,21
730.51,PayPal,electronics,2,28,Williamchester,mobile,0,150,6,2024,3,8
1063.06,debit card,electronics,1,43,Martinshire,desktop,0,15,8,2024,3,28
309.78,bank transfer,toys & games,2,23,Drewview,desktop,0,128,1,2024,3,27
447.11,bank transfer,toys & games,4,36,Martinstad,mobile,0,149,20,2024,3,13
21.66,PayPal,electronics,1,29,New Samuel,desktop,0,179,5,2024,2,29
19.79,credit card,health & beauty,5,29,Lake Catherinechester,mobile,0,229,17,2024,1,1
17.45,PayPal,home & garden,5,40,South Eric,tablet,0,288,8,2024,3,12
110.26,credit card,electronics,3,21,North Kelly,tablet,0,325,22,2024,2,9
106.61,credit card,home & garden,4,28,Clarkmouth,desktop,0,245,5,2024,2,3
472.1,PayPal,health & beauty,5,30,Lake Meganfurt,tablet,0,255,3,2024,1,12
256.86,bank transfer,health & beauty,2,47,Christinaton,tablet,0,12,21,2024,2,21
145.98,bank transfer,home & garden,5,42,West Wesleyberg,desktop,0,138,22,2024,1,9
249.71,PayPal,home & garden,5,19,Schultzmouth,mobile,0,192,7,2024,2,24
153.99,bank transfer,home & garden,1,25,Cantrellside,desktop,0,257,17,2024,1,22
94.67,debit card,clothing,2,36,North Julie,desktop,0,114,16,2024,2,6
315.69,debit card,health & beauty,3,68,Alvinburgh,tablet,1,20,5,2024,2,1
189.48,credit card,clothing,4,50,South Annetown,desktop,0,163,3,2024,1,20
174.47,PayPal,home & garden,5,28,New Samanthahaven,mobile,0,170,16,2024,2,7
145.26,debit card,electronics,2,37,Lisabury,desktop,0,160,17,2024,1,16
70.25,PayPal,home & garden,2,30,North Martin,desktop,0,26,7,2024,3,3
96.25,debit card,health & beauty,5,32,New Reneeside,mobile,0,232,18,2024,4,6
583.87,PayPal,electronics,3,27,South Larryside,tablet,1,191,1,2024,2,26
428.39,PayPal,home & garden,4,33,Yorkfort,desktop,0,324,18,2024,1,17
706.98,credit card,home & garden,1,45,New Nathaniel,mobile,0,119,6,2024,2,25
160.1,PayPal,clothing,4,31,West Victor,tablet,0,155,15,2024,2,6
47.43,PayPal,electronics,3,29,Markchester,desktop,0,85,22,2024,1,25
48.53,debit card,electronics,4,40,East Carolyn,desktop,0,51,3,2024,3,15
188.53,debit card,home & garden,3,22,Cookshire,tablet,0,113,15,2024,4,5
111.87,PayPal,health & beauty,2,31,West Julieside,desktop,0,109,18,2024,3,29
328.57,debit card,electronics,5,17,Port Anthony,desktop,0,18,21,2024,1,7
74.49,bank transfer,toys & games,3,36,South Jacob,tablet,0,306,2,2024,1,8
141.97,credit card,home & garden,1,69,East Jeffreyside,desktop,0,106,21,2024,1,1
16.67,PayPal,clothing,1,43,Barrerabury,mobile,0,316,1,2024,2,21
87.54,debit card,toys & games,1,29,East Alexander,mobile,0,254,12,2024,1,12
531.01,bank transfer,health & beauty,2,31,Martinezchester,tablet,0,313,11,2024,3,7
39.44,credit card,home & garden,1,42,Pittmanview,tablet,0,93,4,2024,2,23
608.12,PayPal,health & beauty,1,24,Charlotteville,mobile,0,282,15,2024,1,15
10.35,bank transfer,clothing,3,20,South Jacob,tablet,0,114,1,2024,3,28
379.91,debit card,toys & games,5,25,Elizabethside,mobile,0,126,18,2024,3,26
101.57,debit card,clothing,1,44,East Kevinshire,tablet,0,96,15,2024,3,12
138.7,PayPal,home & garden,2,26,New Teresa,tablet,0,184,11,2024,2,7
136.39,debit card,clothing,3,43,West Jesseport,mobile,0,73,16,2024,2,17
67.93,bank transfer,clothing,3,16,West Jenniferfurt,tablet,0,334,14,2024,2,27
244.32,bank transfer,electronics,1,51,New Kevinstad,desktop,0,41,7,2024,1,17
578.69,PayPal,clothing,5,48,Samuelton,desktop,0,148,9,2024,1,24
13.05,PayPal,clothing,4,24,New Brianchester,tablet,0,222,19,2024,3,17
341.23,bank transfer,toys & games,2,46,South Saramouth,tablet,0,141,22,2024,1,13
184.86,bank transfer,home & garden,1,31,Hodgeton,tablet,0,160,20,2024,3,27
329.31,PayPal,health & beauty,3,31,North Juliamouth,mobile,0,89,21,2024,3,21
305.69,debit card,toys & games,4,31,South David,mobile,0,318,9,2024,1,3
110.41,PayPal,electronics,1,38,South Todd,mobile,0,139,23,2024,3,7
244.85,PayPal,toys & games,3,61,North Danamouth,mobile,0,238,15,2024,2,18
273.76,credit card,electronics,4,21,Johntown,desktop,0,266,3,2024,3,7
114.76,credit card,health & beauty,3,35,New Sarah,tablet,0,66,6,2024,1,14
731.43,debit card,electronics,1,32,West Christopher,desktop,0,106,21,2024,3,19
130.77,bank transfer,clothing,4,22,Donbury,desktop,0,45,22,2024,3,12
86.58,bank transfer,electronics,4,31,Lake Carolyn,tablet,0,245,4,2024,3,27
172.12,bank transfer,toys & games,3,48,South Thomasbury,tablet,0,335,18,2024,2,1
41.88,PayPal,clothing,2,34,Samuelville,desktop,0,173,18,2024,3,5
127.37,PayPal,electronics,1,50,Pattonmouth,mobile,0,96,18,2024,3,4
307.6,bank transfer,health & beauty,5,19,Evanshaven,mobile,0,325,2,2024,3,4
61.73,bank transfer,electronics,5,39,Josephmouth,tablet,0,58,9,2024,3,8
340.24,debit card,health & beauty,3,34,New Kevin,desktop,0,1,22,2024,1,4
37.24,PayPal,health & beauty,2,38,Lyonston,tablet,0,167,13,2024,4,1
466.42,credit card,home & garden,5,31,East Susanside,tablet,0,362,15,2024,2,20
202.87,PayPal,clothing,2,30,Dominicland,desktop,0,287,4,2024,1,4
219.01,debit card,health & beauty,1,25,Rayland,desktop,0,51,13,2024,3,27
69.45,bank transfer,toys & games,4,48,Lake Tammychester,mobile,0,198,21,2024,2,10
235.46,debit card,electronics,5,30,Bradyport,mobile,1,296,3,2024,1,5
632.51,PayPal,clothing,1,30,Contrerasfort,mobile,0,151,13,2024,2,28
152.22,debit card,home & garden,4,36,Michaelberg,mobile,0,158,12,2024,3,15
218.93,debit card,clothing,5,57,Johnsonburgh,tablet,0,252,21,2024,2,13
51.82,bank transfer,toys & games,4,44,East Christopher,mobile,0,147,2,2024,2,28
40.99,PayPal,electronics,1,30,South Albertbury,desktop,0,266,5,2024,1,18
28.86,PayPal,health & beauty,4,19,West Brenda,tablet,0,161,0,2024,4,6
27.94,debit card,electronics,1,24,New Johnfurt,desktop,0,147,12,2024,2,14
73.83,PayPal,electronics,4,32,Annberg,tablet,0,107,12,2024,3,27
73.82,credit card,clothing,3,26,Carterhaven,mobile,0,338,15,2024,2,24
218.18,PayPal,health & beauty,3,30,East Jonathantown,mobile,0,31,1,2024,1,2
16.59,bank transfer,health & beauty,2,34,Greeneside,tablet,0,143,18,2024,2,17
619.83,credit card,clothing,5,39,West Christopher,desktop,0,53,5,2024,3,20
15.32,debit card,electronics,2,30,Nicoleborough,tablet,0,108,11,2024,4,4
108.56,PayPal,toys & games,5,43,Masonton,tablet,0,273,5,2024,2,23
795.16,credit card,health & beauty,1,31,East Mackenzietown,mobile,0,68,20,2024,3,19
155.59,credit card,clothing,3,37,Armstrongshire,mobile,0,56,16,2024,1,19
945.79,credit card,toys & games,5,24,East Robertberg,desktop,0,9,0,2024,2,12
150.34,debit card,clothing,4,10,Foleytown,mobile,0,342,11,2024,4,4
149.82,PayPal,toys & games,4,37,New Erin,desktop,0,122,13,2024,1,28
43.64,debit card,toys & games,3,47,Kennedyfort,desktop,0,17,0,2024,1,16
256.99,credit card,health & beauty,3,34,New Sara,tablet,0,190,23,2024,3,11
229.75,debit card,toys & games,4,24,Port Rachelfort,mobile,1,207,5,2024,3,9
510.5,debit card,home & garden,3,42,Randyton,desktop,0,255,12,2024,2,2
35.32,PayPal,clothing,1,37,Paulstad,desktop,0,72,10,2024,3,27
39.75,credit card,electronics,4,36,Williamsstad,tablet,0,181,7,2024,1,24
71.31,PayPal,electronics,5,18,West Melissabury,desktop,0,242,2,2024,2,20
686.35,PayPal,electronics,1,40,North Stuart,desktop,1,349,4,2024,1,28
143.1,debit card,toys & games,1,45,Jennifertown,tablet,0,156,18,2024,3,27
230.76,bank transfer,electronics,3,32,West Deborah,mobile,0,229,10,2024,4,1
31.41,debit card,electronics,1,35,East Juanview,mobile,0,236,1,2024,3,12
213.86,debit card,electronics,5,53,Martinezmouth,desktop,0,116,7,2024,3,15
100.01,bank transfer,toys & games,4,27,Mccormickport,desktop,0,47,4,2024,3,2
479.03,bank transfer,clothing,2,9,Hodgestad,desktop,0,3,1,2024,1,13
186.31,debit card,toys & games,4,36,South David,tablet,0,248,6,2024,4,3
62.35,credit card,toys & games,5,40,Angelberg,tablet,0,81,4,2024,1,15
52.31,credit card,health & beauty,1,29,East Brianstad,desktop,0,292,10,2024,2,7
138.63,PayPal,electronics,3,23,North Christopherland,tablet,0,298,5,2024,3,23
162.32,PayPal,clothing,1,36,Ericamouth,desktop,0,273,23,2024,1,21
799.52,credit card,home & garden,5,42,West Christophermouth,tablet,0,321,10,2024,1,7
39.28,debit card,health & beauty,2,38,West Jonathan,tablet,0,34,8,2024,3,25
390.19,debit card,toys & games,2,38,East Richardmouth,tablet,0,46,22,2024,2,20
252.88,debit card,home & garden,4,28,New Helen,desktop,0,252,2,2024,1,18
605.55,debit card,home & garden,4,36,Jessicamouth,mobile,0,128,7,2024,2,11
147.99,debit card,electronics,1,36,Lake Chad,mobile,0,29,18,2024,2,3
95.09,debit card,health & beauty,2,56,Danielmouth,desktop,0,188,4,2024,1,13
16.6,PayPal,health & beauty,4,59,Lake Brianborough,mobile,0,39,5,2024,1,8
152.29,credit card,clothing,4,21,Lake Lindamouth,desktop,1,219,19,2024,4,6
100.76,bank transfer,clothing,2,40,South Erik,mobile,0,203,21,2024,1,1
